Region Name,Year,Month,Mean Max Temp,Mean Min Temp,Mean Temp,Total Rain,Total Snow,Total Precip,Tourism PC,Lightning Perc,Fire Area,Fire Area Perc
Central Okanagan,2015,8,29.074193548387097,13.183870967741935,21.154838709677417,22.6,0.0,22.6,77.20004235941967,0.3684210526315789,213.572,0.07352230400088128
Central Okanagan,2015,9,21.706666666666667,7.676666666666666,14.723333333333334,8.6,0.0,8.6,54.02843123906345,0.0,0.026999999999999996,9.29476807832391e-06
Central Okanagan,2016,5,22.896774193548385,7.225806451612903,15.087096774193547,26.4,0.0,26.4,42.77492916597222,1.0,1.5,0.0005163760043513285
Central Okanagan,2016,6,25.27,10.186206896551724,17.824137931034482,74.0,0.0,74.0,53.82895910744222,0.3333333333333333,2.009,0.0006915995951612126
Central Okanagan,2016,8,30.203225806451613,12.206451612903225,21.225806451612904,2.2,0.0,2.2,80.24098275473287,0.23076923076923078,79.273,0.02728978332862857
Central Okanagan,2016,9,22.310714285714287,8.8,15.532142857142857,32.0,0.0,32.0,57.12801105893195,0.0,0.009,3.098256026107971e-06
Central Okanagan,2017,5,21.72258064516129,6.6,14.17741935483871,88.5,0.0,88.5,47.77528348586888,0.0,0.009,3.098256026107971e-06
Central Okanagan,2017,6,25.59333333333333,9.346666666666666,17.490000000000002,18.5,0.0,18.5,57.833995280032234,0.0,2.548,0.0008771507060581233
Central Okanagan,2017,7,31.735483870967744,13.35806451612903,22.570967741935487,0.0,0.0,0.0,75.6394021374163,0.2,1846.109,0.6355242593446844
Central Okanagan,2017,8,30.3,12.577419354838709,21.44333333333333,0.0,0.0,0.0,77.99458930524376,0.0,470.628,0.16201400411723801
Central Okanagan,2017,9,23.56896551724138,8.36896551724138,16.17142857142857,9.6,0.0,9.6,59.08593794969206,0.0,2224.109,0.7656510124412191
Central Okanagan,2018,5,25.180645161290318,8.593548387096773,16.91290322580645,30.399999999999995,0.0,30.399999999999995,47.144707736483475,0.0,3.609,0.0012424006664692963
Central Okanagan,2018,6,25.02333333333333,9.533333333333331,17.296666666666667,34.8,0.0,34.8,56.4651523866979,0.0,0.41800000000000004,0.0001438967798792369
Central Okanagan,2018,7,30.51935483870968,12.764516129032256,21.661290322580644,5.4,0.0,6.0,77.38821779816772,0.65,54.183,0.01865253402917869
Central Okanagan,2018,8,28.15333333333333,12.02258064516129,20.153333333333332,2.4000000000000004,0.0,2.4000000000000004,75.62981981097222,0.4,1.047,0.0003604304510372272
Central Okanagan,2018,9,20.676666666666662,7.406666666666666,14.06,26.799999999999997,0.0,26.799999999999997,52.9109436891751,0.0,0.018,6.196512052215942e-06
Central Okanagan,2019,4,15.786206896551723,2.337931034482758,9.089655172413794,16.2,0.0,16.2,31.27601760276667,0.0,0.009,3.098256026107971e-06
Central Okanagan,2019,5,23.486666666666668,7.873333333333333,15.706666666666669,24.0,0.0,24.0,50.25114134362906,0.0,0.018,6.196512052215942e-06
Central Okanagan,2019,6,26.01111111111111,10.32222222222222,18.192592592592593,25.2,0.0,25.2,88.5216054747898,0.2,0.727,0.00025027023677561054
Central Okanagan,2019,7,27.838709677419356,12.958064516129031,20.41290322580645,24.4,0.0,24.4,74.76143859617021,1.0,0.009,3.098256026107971e-06
Central Okanagan,2019,8,28.956666666666667,12.74,20.87,21.0,0.0,21.0,83.23345623553307,0.0,1.418,0.00048814744944678917
Central Okanagan,2019,9,21.17,10.43,15.833333333333334,61.0,0.0,61.0,75.15942214618347,0.3333333333333333,0.026999999999999996,9.29476807832391e-06
Central Okanagan,2020,4,15.57,0.4133333333333334,8.016666666666667,7.2,0.0,7.2,4.30365363193472,0.0,0.009,3.098256026107971e-06
Central Okanagan,2020,7,28.570967741935487,12.00967741935484,20.325806451612905,0.0,0.0,0.0,57.50880191114432,1.0,15.0,0.005163760043513285
Central Okanagan,2020,8,29.3,12.092857142857143,20.72142857142857,11.0,0.0,11.0,66.34426544864023,0.42857142857142855,4.497999999999999,0.0015484395117148502
Central Okanagan,2020,9,24.353333333333335,9.256666666666666,16.826666666666668,7.2,0.0,7.2,62.45218783971798,0.0,0.009,3.098256026107971e-06
Central Okanagan,2021,5,22.006666666666668,5.78,13.916666666666666,9.1,0.0,9.1,15.47564463657999,0.2,0.327,0.00011256996894858962
Central Okanagan,2021,6,28.848275862068967,12.510344827586207,20.7,13.4,0.0,13.4,74.16868627322548,0.42857142857142855,63.818,0.02196938923046205
Central Okanagan,2021,7,33.24516129032258,15.861290322580642,24.58064516129032,9.1,0.0,9.1,96.79264644876751,0.5454545454545454,873.447,0.3006847145817699
Central Okanagan,2021,8,28.293333333333333,13.203333333333337,20.78,12.2,0.0,12.2,73.05954018471212,0.2,982.179,0.3381157783851889
Central Okanagan,2021,9,22.363333333333333,8.736666666666668,15.57,18.3,0.0,18.3,63.243160629680574,0.0,0.4,0.00013770026782702094
Columbia-Shuswap,2001,4,13.433333333333332,0.7666666666666666,7.1000000000000005,19.400000000000002,1.2,20.333333333333332,32.45149209131838,0.0,2.809,9.709915832417017e-05
Columbia-Shuswap,2001,5,19.85844155844156,5.479310344827587,12.83030303030303,11.436363636363636,0.0,42.09090909090909,38.48758914697797,0.8181818181818182,1.091,3.771277384537901e-05
Columbia-Shuswap,2001,6,20.476190476190478,7.940740740740741,14.323076923076924,19.133333333333333,0.0,97.0,65.54045977927407,1.0,725.309,0.025071873771785522
Columbia-Shuswap,2001,7,25.692307692307693,11.076426799007445,18.42394540942928,16.638461538461538,0.0,44.23846153846154,121.43910115940874,0.9230769230769231,416.201,0.014386887430999624
Columbia-Shuswap,2001,8,26.41397849462366,10.254147465437788,18.371198156682027,9.847619047619046,0.0,21.7,135.9615920953026,0.8571428571428571,537.559,0.018581889088495045
Columbia-Shuswap,2001,9,21.355555555555554,6.725925925925926,14.07037037037037,9.244444444444445,0.0,14.177777777777779,75.36156818996773,0.5555555555555556,30.776999999999997,0.0010638735477903113
Columbia-Shuswap,2002,4,15.8,2.5,9.2,8.9,0.4,9.3,35.35252831392567,0.0,1.6,5.530745935160992e-05
Columbia-Shuswap,2002,5,16.2,3.3,9.8,34.6,0.8,35.4,42.94943372148668,0.0,45.75,0.0015814476658350962
Columbia-Shuswap,2002,6,25.48833333333333,11.078333333333333,18.318333333333335,7.6,0.0,38.7,74.65305471367044,1.0,0.51,1.762925266832566e-05
Columbia-Shuswap,2002,7,26.94456879526004,12.275839368005267,19.658262014483213,13.420408163265307,0.0,37.1265306122449,129.0476950071782,0.9387755102040817,14.853,0.0005134260585934137
Columbia-Shuswap,2002,8,25.50568914956012,10.273313782991204,17.917008797653956,12.701818181818183,0.0,29.196363636363635,150.72180571063964,0.8545454545454545,7.4159999999999995,0.00025635007409471194
Columbia-Shuswap,2002,9,21.145333333333333,8.068,14.645333333333332,4.2,0.0,21.0,77.18535651619078,0.2,0.327,1.1303462004985276e-05
Columbia-Shuswap,2003,5,18.71532258064516,6.129032258064516,12.404032258064516,20.35,0.0,38.25,41.239367199300425,0.5,2.2590000000000003,7.808721917205426e-05
Columbia-Shuswap,2003,6,25.525,10.658333333333333,18.13,17.0,0.0,36.0,74.19111217107879,0.625,0.9450000000000001,3.266596817954461e-05
Columbia-Shuswap,2003,7,29.13799283154122,11.761577060931899,20.458279569892472,8.702222222222222,0.0,12.840000000000002,131.09150170919787,0.7555555555555555,1885.045,0.06516065607090969
Columbia-Shuswap,2003,8,28.26382795698925,11.473591397849463,19.878064516129033,4.184,0.0,5.709333333333334,157.2064552031163,0.9733333333333334,16825.157,0.5815979292887219
Columbia-Shuswap,2003,9,19.917272727272724,7.993636363636364,13.970909090909094,9.672727272727274,0.0,75.12727272727273,75.58231973924795,0.8181818181818182,401.397,0.013875155163348854
Columbia-Shuswap,2004,4,17.9,2.05,10.024999999999999,22.15,0.15,22.299999999999997,39.90866673285019,0.0,17.259,0.0005965946505933972
Columbia-Shuswap,2004,5,21.0,6.8,13.9,55.1,0.0,55.1,48.80373275091829,0.0,0.009,3.1110445885280574e-07
Columbia-Shuswap,2004,6,25.767500000000002,10.735,18.255,26.15,0.0,51.725,76.44197359277275,0.875,4.295,0.00014846596119697788
Columbia-Shuswap,2004,7,28.025124943207633,12.695047705588369,20.379918218991367,10.571830985915494,0.0,23.39154929577465,148.51583440881564,0.9436619718309859,299.871,0.010365689464516634
Columbia-Shuswap,2004,8,26.757820136852395,13.471554252199413,20.146725317693058,34.081818181818186,0.0,87.21818181818182,148.63496475727192,0.9545454545454546,5.636,0.0001948205255660459
Columbia-Shuswap,2004,9,19.255,8.875,14.078333333333333,24.15,0.0,75.44999999999999,89.38747145835401,0.0,20.009,0.0006916543463539767
Columbia-Shuswap,2005,4,14.9,-0.5,7.2,6.8,2.4,9.2,39.1828862692618,0.0,0.009,3.1110445885280574e-07
Columbia-Shuswap,2005,5,21.717045454545456,7.719318181818181,14.816666666666666,20.9,0.0,36.65,59.57136953141912,0.5,1.1280000000000001,3.899175884288499e-05
Columbia-Shuswap,2005,6,21.236666666666668,10.39,15.839999999999998,0.0,0.0,152.8,79.33009269281483,0.6666666666666666,0.027999999999999997,9.678805386531734e-07
Columbia-Shuswap,2005,7,23.7,9.5,16.7,47.8,0.0,47.8,155.11778481884556,0.5,0.028999999999999998,1.0024477007479296e-06
Columbia-Shuswap,2005,8,27.45246179966044,10.567741935483872,19.06720430107527,10.396774193548387,0.0,15.912903225806453,156.7709050833448,0.6451612903225806,8.283,0.00028631980363086557
Columbia-Shuswap,2005,9,19.625000000000004,7.515,13.6,3.35,0.0,62.3,91.98433471749355,0.5,0.147,5.08137282792916e-06
Columbia-Shuswap,2006,4,14.887333333333334,2.5973333333333333,8.766,34.72,0.0,50.2,42.904997468157205,0.4,0.9680000000000001,3.3461012907724e-05
Columbia-Shuswap,2006,5,20.948387096774194,6.6903225806451605,13.858064516129032,24.2,0.0,53.599999999999994,59.8488684610291,0.0,1.509,5.216184760098709e-05
Columbia-Shuswap,2006,6,23.929761904761904,10.255952380952381,17.13452380952381,40.62857142857143,0.0,57.62857142857143,86.27741206715226,0.7857142857142857,230.503,0.007967834564327588
Columbia-Shuswap,2006,7,29.66969857218403,13.69672131147541,21.687678476996297,8.124590163934426,0.0,42.34754098360656,162.1742686869474,0.9726775956284153,1667.686,0.057647172285155576
Columbia-Shuswap,2006,8,26.3131421744325,10.577419354838709,18.465352449223417,12.877777777777778,0.0,34.888888888888886,178.53386826627195,0.8703703703703703,717.707,0.024809094205541185
Columbia-Shuswap,2006,9,22.378260869565214,8.278260869565218,15.360869565217392,7.3478260869565215,0.0,17.17391304347826,106.29844583803995,0.8695652173913043,37.844,0.0013081596823139535
Columbia-Shuswap,2007,4,15.081666666666667,2.3966666666666665,8.771666666666668,1.2,0.0,24.7,52.63971554456211,0.0,0.019,6.567760798003677e-07
Columbia-Shuswap,2007,5,21.96290322580645,6.535483870967742,14.285483870967742,17.0,0.0,25.7,80.08038958027363,0.25,2.719,9.398811373564209e-05
Columbia-Shuswap,2007,6,25.33335679099226,11.148029556650247,18.15819845179451,25.900000000000002,0.0,59.271428571428565,104.35185900904382,0.7142857142857143,1.998,6.906518986532288e-05
Columbia-Shuswap,2007,7,29.694747197437653,13.767444520704645,21.76266758178906,10.817021276595746,0.0,19.25957446808511,178.05519053876478,0.851063829787234,83.778,0.0028959677059744848
Columbia-Shuswap,2007,8,24.468685483870964,9.804024193548386,17.159939516129032,18.299999999999997,0.0,26.7875,201.9401716008348,0.925,16.809,0.0005810394276507569
Columbia-Shuswap,2007,9,18.432605363984678,5.959961685823754,12.220076628352492,26.53333333333333,0.0,42.13333333333333,115.28947978665842,1.0,0.909,3.142155034413338e-05
Columbia-Shuswap,2008,4,13.5,0.1,6.8,9.0,6.8,13.4,52.115195936976974,0.0,2.3,7.950447281793924e-05
Columbia-Shuswap,2008,5,19.74888888888889,5.56,12.668888888888887,25.600000000000005,0.0,25.600000000000005,68.67894038206268,0.3333333333333333,0.059,2.0394625635906153e-06
Columbia-Shuswap,2008,6,22.46597701149425,8.93463601532567,15.723831417624522,15.866666666666667,0.0,56.4,107.57776880013851,1.0,0.509,1.7594685506230906e-05
Columbia-Shuswap,2008,7,27.313002034292357,11.582215925603023,19.470854402789886,9.127027027027028,0.0,34.23783783783784,167.1764683249649,0.918918918918919,2.632,9.098077063339831e-05
Columbia-Shuswap,2008,8,24.846395442144118,11.911760552078318,18.406247793291605,22.51044776119403,0.0,67.64477611940298,207.2680402454743,0.9850746268656716,13.328,0.0004607111363989106
Columbia-Shuswap,2008,9,21.8,6.7,14.3,4.8,0.0,4.8,107.26996402531694,1.0,0.1,3.45671620947562e-06
Columbia-Shuswap,2009,4,13.980459770114942,-0.08620689655172413,6.989655172413793,4.0,3.133333333333333,7.066666666666666,46.73384294649062,0.0,5.6,0.00019357610773063468
Columbia-Shuswap,2009,5,19.731021505376344,5.240564516129032,12.516989247311827,9.875,0.0,27.125,55.55555555555556,0.25,4.428,0.00015306339375558044
Columbia-Shuswap,2009,6,25.351724137931033,10.10095785440613,17.75250957854406,10.700000000000001,0.0,21.366666666666664,91.55663655316192,0.5833333333333334,1.2429999999999999,4.296698248378195e-05
Columbia-Shuswap,2009,7,28.662741935483872,11.977531556802244,20.33928471248247,16.17391304347826,0.0,26.504347826086956,161.33889274959463,0.9130434782608695,3477.838,0.12021898988530272
Columbia-Shuswap,2009,8,28.02569124423963,12.297811059907831,20.186722350230415,11.586607142857142,0.0,31.922321428571426,181.22152729518956,0.9821428571428571,805.451,0.027842155276383476
Columbia-Shuswap,2009,9,22.425800865800866,8.836051948051947,15.665471861471861,3.4781818181818185,0.0,26.278181818181817,101.92263145703036,0.9090909090909091,4.313,0.00014908817011468345
Columbia-Shuswap,2010,4,14.2,-1.106666666666667,6.569999999999999,12.8,1.0,13.8,27.108608579555348,0.0,2.1,7.259104039898801e-05
Columbia-Shuswap,2010,6,22.883333333333333,10.841333333333333,16.88533333333333,19.2,0.0,54.239999999999995,42.10444844333507,0.6,0.13,4.4937310723183056e-06
Columbia-Shuswap,2010,7,27.28692699490662,11.437096774193549,19.382852292020374,5.257894736842106,0.0,15.357894736842105,80.95818579361854,0.868421052631579,14.371,0.0004967646864637413
Columbia-Shuswap,2010,8,25.79798387096774,11.577923387096774,18.71381048387097,14.55625,0.0,27.85625,80.30030378669143,0.84375,975.2270000000001,0.03371082978818281
Columbia-Shuswap,2010,9,20.6,9.7,15.2,45.0,0.0,45.0,51.972678547241735,0.0,0.009,3.1110445885280574e-07
Columbia-Shuswap,2011,4,11.623333333333331,0.6933333333333334,6.180000000000001,0.0,0.0,0.0,40.07801072647489,0.0,0.009,3.1110445885280574e-07
Columbia-Shuswap,2011,5,18.787652947719685,4.315806451612904,11.57146829810901,26.8,0.0,43.349999999999994,30.560702096538275,0.0,23.37,0.0008078345781544524
Columbia-Shuswap,2011,6,21.921111111111113,9.382222222222223,15.700000000000003,23.666666666666668,0.0,40.800000000000004,47.11847879083374,0.6666666666666666,0.40900000000000003,1.4137969296755285e-05
Columbia-Shuswap,2011,7,24.629032258064516,11.129032258064518,17.9,0.0,0.0,133.9,85.38274012676743,0.6666666666666666,0.7450000000000001,2.575253576059337e-05
Columbia-Shuswap,2011,8,26.96148007590133,10.610626185958253,18.80493358633776,7.435294117647058,0.0,10.188235294117646,86.49439297903461,0.8823529411764706,0.614,2.1224237526180306e-05
Columbia-Shuswap,2011,9,22.94833333333333,7.755833333333333,15.369166666666667,9.0,0.0,15.25,56.55777669429546,0.25,27.318,0.0009443057341045499
Columbia-Shuswap,2012,5,19.58709677419355,4.66774193548387,12.161290322580646,0.0,0.0,44.1,32.77918110791283,0.0,0.009,3.1110445885280574e-07
Columbia-Shuswap,2012,6,21.739285714285717,9.642857142857142,15.717857142857143,95.7,0.0,95.7,55.2389903855568,1.0,0.009,3.1110445885280574e-07
Columbia-Shuswap,2012,7,27.009600358422944,12.7096541218638,19.887752688172046,16.516666666666666,0.0,51.38333333333333,80.69474632360141,0.9166666666666666,0.39899999999999997,1.379229767580772e-05
Columbia-Shuswap,2012,8,27.374459535936616,11.035291454442557,19.213910582908884,6.673684210526316,0.0,15.207894736842105,99.27744815837396,0.8947368421052632,18.448999999999998,0.000637729573486157
Columbia-Shuswap,2012,9,23.059244663382596,7.202364532019705,15.162200328407225,1.3714285714285717,0.0,11.428571428571429,55.101920930505784,0.14285714285714285,15.567,0.0005381070123290696
Columbia-Shuswap,2013,4,13.54,1.7133333333333334,7.653333333333333,0.0,0.0,60.4,13.70397083763816,0.0,0.2,6.91343241895124e-06
Columbia-Shuswap,2013,5,21.124026696329256,5.816314423433444,13.49321468298109,27.0,0.0,47.6,15.12700052632605,0.0,0.809,2.796483413465776e-05
Columbia-Shuswap,2013,6,22.688690476190477,9.816488095238094,16.27732142857143,22.35,0.0,71.6,50.56628784186826,1.0,0.036,1.244417835411223e-06
Columbia-Shuswap,2013,7,28.06912442396313,11.10840053763441,19.571392569124423,6.875,0.0,10.46875,94.34881771574494,0.9375,17.51,0.000605271008279181
Columbia-Shuswap,2013,8,26.928539589442813,12.153049853372433,19.567284457478006,14.43818181818182,0.0,28.401818181818186,120.52866527612623,0.990909090909091,77.509,0.002679266166802458
Columbia-Shuswap,2013,9,20.807222222222222,9.175555555555556,15.016666666666666,21.650000000000002,0.0,65.51666666666667,67.83757967991579,0.6666666666666666,53.126999999999995,0.0018364496206081122
Columbia-Shuswap,2014,4,15.866666666666667,1.6333333333333333,8.770000000000001,33.4,0.0,33.4,37.829330846351134,0.0,0.6,2.0740297256853716e-05
Columbia-Shuswap,2014,5,21.990322580645163,6.309677419354839,14.180645161290323,30.6,0.0,30.6,36.896712520401024,0.0,0.009,3.1110445885280574e-07
Columbia-Shuswap,2014,6,24.64333333333333,9.601111111111111,17.145555555555557,30.0,0.0,44.0,60.73676847750058,0.3333333333333333,0.026999999999999996,9.333133765584172e-07
Columbia-Shuswap,2014,7,28.833378950798306,11.836270772238514,20.35697947214076,18.727272727272727,0.0,20.836363636363636,112.22507188932929,0.8787878787878788,789.2470000000001,0.027282028981800044
Columbia-Shuswap,2014,8,26.005448028673833,11.799139784946238,18.933118279569893,29.013333333333332,0.0,37.580000000000005,136.80345068780602,0.9,55.989000000000004,0.0019353808385233046
Columbia-Shuswap,2014,9,19.556153846153848,6.671794871794872,13.133333333333333,24.0,0.0,43.05,79.03940312427139,0.5,0.022,7.604775660846363e-07
Columbia-Shuswap,2015,4,14.51333333333333,0.14555555555555547,7.347777777777779,16.333333333333332,2.1333333333333333,22.866666666666664,41.634835752482815,0.0,18.7,0.0006464059311719408
Columbia-Shuswap,2015,5,21.93820912124583,5.621469534050179,13.816240266963293,18.666666666666668,0.0,32.833333333333336,47.47899159663866,0.6666666666666666,4.056,0.00014020440945633115
Columbia-Shuswap,2015,6,27.749861111111112,11.453611111111114,19.62875,12.674999999999999,0.0,49.012499999999996,76.48968678380443,0.9583333333333334,278.991,0.009643927119978125
Columbia-Shuswap,2015,7,28.14733683420855,12.108552138034508,20.151312828207054,12.972093023255812,0.0,31.530232558139534,146.90603514132926,0.8837209302325582,544.2189999999999,0.018812106388046118
Columbia-Shuswap,2015,8,25.43887330528284,10.74107059373539,18.11898550724638,12.130434782608695,0.0,35.26086956521739,145.01527883880826,0.9565217391304348,59.936,0.0020718174273113075
Columbia-Shuswap,2015,9,17.376666666666665,7.1033333333333335,12.276666666666667,0.0,0.0,51.5,102.10084033613444,0.0,0.009,3.1110445885280574e-07
Columbia-Shuswap,2016,4,19.615,3.0233333333333334,11.34,9.2,0.0,9.2,13.682476696739416,0.0,3.15,0.00010888656059848201
Columbia-Shuswap,2016,5,21.29758991472006,6.452651093807934,13.901594364108268,29.866666666666664,0.0,57.866666666666674,24.295286938943587,0.0,0.909,3.142155034413338e-05
Columbia-Shuswap,2016,6,23.012380952380955,9.054285714285715,16.061904761904763,19.457142857142856,0.0,62.08571428571428,88.27162804626961,0.42857142857142855,0.20500000000000002,7.086268229425021e-06
Columbia-Shuswap,2016,7,25.25894428152493,11.547214076246332,18.432551319648095,12.109090909090908,0.0,39.52727272727273,88.92673978961554,1.0,0.489,1.6903342264335777e-05
Columbia-Shuswap,2016,8,26.786779549293456,10.862031063321387,18.82342520496024,8.14074074074074,0.0,19.40740740740741,88.27162804626961,0.9629629629629629,58.452999999999996,0.002020554325924784
Columbia-Shuswap,2016,9,17.4,5.483333333333333,11.47,43.8,0.0,43.8,110.80747201736982,0.0,0.01,3.4567162094756194e-07
Columbia-Shuswap,2017,4,12.216666666666669,0.4166666666666667,6.35,32.6,0.0,32.6,45.05017828915928,0.0,0.009,3.1110445885280574e-07
Columbia-Shuswap,2017,5,20.553333333333335,6.112903225806452,13.31,0.0,0.0,69.0,56.684924456861374,0.0,0.15,5.185074314213429e-06
Columbia-Shuswap,2017,6,23.754074074074072,8.899894179894181,16.34767195767196,19.033333333333335,0.0,34.32222222222222,108.03955446090504,0.7777777777777778,3445.94,0.11911636654880417
Columbia-Shuswap,2017,7,30.33489736070381,11.611876832844574,21.002199413489738,6.181818181818182,0.0,6.3,211.8332536852553,0.9545454545454546,2935.686,0.10147833382130643
Columbia-Shuswap,2017,8,28.263394777265745,10.371075268817203,19.34525652841782,2.525714285714286,0.0,7.722857142857143,216.99812520677867,0.6571428571428571,511.182,0.01767011105392166
Columbia-Shuswap,2017,9,21.575760649087222,7.822231237322516,14.744285714285713,3.341176470588235,0.0,19.476470588235294,160.03749586442672,0.8235294117647058,1.243,4.2966982483781954e-05
Columbia-Shuswap,2018,5,23.90967741935484,7.470967741935484,15.706451612903225,0.0,0.0,29.799999999999997,78.74072733851999,0.0,4.0,0.00013826864837902477
Columbia-Shuswap,2018,6,24.63049808429119,9.474444444444442,17.07249042145594,23.2,0.0,51.79999999999999,136.31264700560882,0.6666666666666666,0.5830000000000001,2.0152655501242864e-05
Columbia-Shuswap,2018,7,28.123739053320033,11.093742378893692,19.62215940583084,10.290721649484539,0.0,22.67628865979382,221.29545865749955,0.9381443298969072,1287.741,0.04451355188306343
Columbia-Shuswap,2018,8,24.69881602268699,10.255618574973413,17.491407302375045,10.414285714285713,0.0,17.832967032967034,218.25583499185817,0.978021978021978,3399.441,0.11750902807856009
Columbia-Shuswap,2018,9,18.596666666666668,7.077777777777778,12.846666666666666,8.933333333333332,0.0,72.73333333333333,152.63253121042158,1.0,0.218,7.535641336656851e-06
Columbia-Shuswap,2019,4,13.193103448275863,1.2551724137931033,7.224137931034483,0.0,0.0,60.1,43.47903466932441,0.0,25.0,0.0008641790523689049
Columbia-Shuswap,2019,5,22.858850574712648,7.162528735632184,15.024022988505749,12.0,0.0,22.85,69.96155762796326,0.5,0.20400000000000001,7.051701067330264e-06
Columbia-Shuswap,2019,6,24.198148148148146,9.402962962962961,16.810864197530865,27.400000000000002,0.0,43.53333333333333,180.64355378372605,0.6666666666666666,0.46900000000000003,1.6211999022440658e-05
Columbia-Shuswap,2019,7,23.373198924731184,10.403010752688171,16.90416666666667,60.974999999999994,0.0,84.125,209.8846728838898,1.0,0.162,5.599880259350504e-06
Columbia-Shuswap,2019,8,25.912482893450637,10.552609970674487,18.247712609970673,25.181818181818183,0.0,46.90909090909091,219.38848152630456,0.7272727272727273,0.122,4.2171937755602556e-06
Columbia-Shuswap,2019,9,19.988333333333337,9.948333333333334,14.986666666666668,30.5,0.0,89.4,203.655584822382,1.0,0.036,1.244417835411223e-06
Columbia-Shuswap,2020,7,26.23172043010753,10.876612903225805,18.572177419354837,11.3,0.0,36.25,108.1442863181626,0.75,0.429,1.4829312538650406e-05
Columbia-Shuswap,2020,8,26.23426329555362,10.462423714036618,18.348125544899737,9.18918918918919,0.05405405405405406,44.41621621621622,151.19064393405665,0.8918918918918919,74.217,0.002565471069186521
Columbia-Shuswap,2020,9,22.535,7.828333333333333,15.203333333333335,10.7,0.0,10.7,166.2850500211357,0.0,0.33999999999999997,1.1752835112217105e-05
Columbia-Shuswap,2021,4,16.354761904761904,0.49655172413793097,8.552463054187193,14.6,2.0,17.133333333333333,38.08219652978801,0.0,0.41800000000000004,1.444907375560809e-05
Columbia-Shuswap,2021,5,19.44516129032258,3.9645161290322584,11.703225806451613,0.0,0.0,51.3,37.90885926747673,0.0,0.6,2.0740297256853716e-05
Columbia-Shuswap,2021,6,26.46456896551724,10.570502873563218,18.53125,27.599999999999998,0.0,32.9625,133.0536825501378,0.125,0.269,9.298566603489418e-06
Columbia-Shuswap,2021,7,30.414666166541632,13.124606151537884,21.78728432108027,16.726744186046513,0.0,19.331395348837212,187.60291899949732,0.9302325581395349,14871.077,0.5140509291826006
Columbia-Shuswap,2021,8,24.9822914349277,11.501568409343715,18.245428253615128,6.86896551724138,0.0,45.175862068965515,187.2562444748748,0.9655172413793104,380.174,0.013141536282211841
Columbia-Shuswap,2021,9,22.363333333333333,8.736666666666668,15.57,18.3,0.0,18.3,201.36589762701288,0.0,0.087,3.0073431022437886e-06
Comox + Strathacona,2001,5,13.183870967741935,5.551612903225807,9.390322580645162,213.8,0.0,213.8,21.311851785304302,0.0,0.109,5.456012525803436e-06
Comox + Strathacona,2001,7,17.567741935483873,9.451612903225806,13.538709677419357,23.4,0.0,23.4,38.231565497759014,0.0,1.167,5.841437263864779e-05
Comox + Strathacona,2001,9,17.026666666666667,9.263333333333332,13.166666666666666,111.2,0.0,111.2,30.325716966629734,0.0,0.109,5.456012525803436e-06
Comox + Strathacona,2002,4,11.286666666666669,3.5966666666666662,7.466666666666667,207.0,2.0,209.0,17.209772907129334,0.0,35.4,0.0017719526918664368
Comox + Strathacona,2002,5,12.932258064516128,5.248387096774193,9.106451612903228,106.9,0.0,106.9,24.903082332435112,0.0,0.028999999999999998,1.4515996628284368e-06
Comox + Strathacona,2002,7,19.061290322580643,10.45483870967742,14.77741935483871,53.4,0.0,53.4,38.05583659731335,0.0,0.109,5.456012525803436e-06
Comox + Strathacona,2002,8,19.574193548387093,10.306236559139785,14.966451612903226,76.72,0.0,76.72,45.358470153365325,0.4666666666666667,8.695,0.00043522962304459517
Comox + Strathacona,2002,9,17.423333333333336,8.93,13.210000000000003,137.3,0.0,137.3,32.11555991865928,0.2,0.449,2.2474767193447177e-05
Comox + Strathacona,2003,5,13.76774193548387,6.264516129032257,10.04516129032258,155.6,0.0,155.6,24.857834301022795,0.0,0.1,5.005516078718748e-06
Comox + Strathacona,2003,6,18.790000000000003,9.233333333333333,14.03,54.0,0.0,54.0,26.47120335421418,0.0,2.236,0.00011192333952015123
Comox + Strathacona,2003,7,19.316129032258065,10.893548387096772,15.132258064516128,92.4,0.0,92.4,41.98743165589428,0.0,0.045,2.2524822354234365e-06
Comox + Strathacona,2003,8,19.05161290322581,10.851612903225806,14.980645161290322,26.8,0.0,26.8,48.231767435838705,0.55,0.793,3.969374250423967e-05
Comox + Strathacona,2003,9,18.41,9.766666666666667,14.1,166.0,0.0,166.0,33.48238738783599,0.0,0.009,4.504964470846873e-07
Comox + Strathacona,2004,4,13.5,3.3,8.5,49.2,0.0,49.2,18.10861239320436,0.0,0.009,4.504964470846873e-07
Comox + Strathacona,2004,5,15.7,7.525806451612904,11.625806451612902,79.5,0.0,79.5,24.39359717175685,0.25,1.7269999999999999,8.644526267947278e-05
Comox + Strathacona,2004,6,18.56,9.496666666666666,14.056666666666668,97.0,0.0,97.0,28.586860453697337,0.0,0.7,3.503861255103123e-05
Comox + Strathacona,2004,7,20.453629032258064,12.050806451612903,16.273387096774194,57.275,0.0,57.275,44.71177452617107,0.0,0.34500000000000003,1.7269030471579683e-05
Comox + Strathacona,2004,8,20.66516129032258,12.473870967741934,16.58838709677419,139.85,0.0,139.85,50.07365216537366,0.4,17.718,0.0008868773388273877
Comox + Strathacona,2005,4,12.15,4.886666666666667,8.543333333333333,465.7,0.0,465.7,17.782518058854897,0.0,0.009,4.504964470846873e-07
